RUN_DT, STOP_STN, STLB_TRN_CLSF_CD, UP_DN_DV_CD, ABRD_PRNB, GOFF_PRNB, NSTP_PRNB, AGGR_YMDHMS
20191029,3900884,00,U,2657,1795,21005,20191029000000
20191029,3900884,00,D,1947,2553,20311,20191029000000
20191029,3900280,00,D,1410,3532,17371,20191029000000
20191029,3900073,07,D,642,957,5002,20191029000000
20191029,3900114,10,D,0,540,0,20191029000000
20191029,3900096,10,U,313,119,941,20191029000000
20191029,3900884,07,U,669,651,5752,20191029000000
20191029,3900030,00,D,378,0,1103,20191029000000
20191029,3900105,00,D,90,313,3361,20191029000000
20191029,3900105,07,U,158,43,1930,20191029000000
20191029,3900683,07,D,0,91,684,20191029000000
20191029,3900686,07,U,441,0,525,20191029000000
20191029,3900099,07,D,6,15,325,20191029000000
20191029,3900699,00,D,0,306,0,20191029000000
20191029,3900685,00,D,0,209,179,20191029000000
20191029,3900902,00,U,1067,11,1863,20191029000000
20191029,3901040,07,U,1867,0,1867,20191029000000
20191029,3900229,07,D,166,1523,1069,20191029000000
20191029,3901026,00,U,72,32,4799,20191029000000
20191029,3900199,07,D,8,171,463,20191029000000
20191029,3900195,10,D,0,121,0,20191029000000
20191029,3900204,07,U,135,11,580,20191029000000
20191029,3900199,00,D,9,127,567,20191029000000
20191029,3900214,00,D,0,9,110,20191029000000
20191029,3900265,00,D,13,35,1128,20191029000000
20191029,3900276,00,U,158,0,437,20191029000000
20191029,3900263,00,D,3,24,894,20191029000000
20191029,3900265,07,D,5,21,485,20191029000000
20191029,3900141,10,D,127,578,2290,20191029000000
20191029,3900898,10,D,322,2,1987,20191029000000
20191029,3901059,10,D,104,165,1917,20191029000000
20191029,3900587,10,U,2855,0,2855,20191029000000
20191029,3900023,08,D,862,0,862,20191029000000
20191029,3900080,08,D,11,115,462,20191029000000
20191029,3900096,08,D,342,347,978,20191029000000
20191029,3900109,08,D,22,90,341,20191029000000
20191029,3900057,08,U,381,144,1823,20191029000000
20191029,3900621,08,U,10,4,34,20191029000000
20191029,3900685,08,U,42,0,167,20191029000000
20191029,3900388,08,U,0,119,0,20191029000000
20191029,3900204,08,D,42,220,649,20191029000000
20191029,3900242,08,U,78,0,78,20191029000000
20191029,3900539,08,D,0,117,0,20191029000000
20191029,3900263,08,D,4,35,122,20191029000000
20191029,3900259,08,U,37,11,241,20191029000000
20191029,3900271,08,U,114,22,190,20191029000000
20191029,3900276,08,U,28,2,98,20191029000000
20191029,3900348,01,D,32,81,88,20191029000000
20191029,3900327,01,U,5,1,260,20191029000000
20191029,3900332,01,U,303,38,737,20191029000000
20191029,3900047,02,D,4242,4446,14481,20191029000000
20191029,3900102,02,D,287,594,3824,20191029000000
20191029,3900066,02,U,1719,937,9216,20191029000000
20191029,3900088,02,U,814,2029,3358,20191029000000
20191029,3900091,02,U,325,957,4748,20191029000000
20191029,3900109,02,D,321,358,3093,20191029000000
20191029,3900690,02,U,28,4,488,20191029000000
20191029,3900057,04,D,69,229,787,20191029000000
20191029,3900023,04,U,0,409,0,20191029000000
20191029,3900030,04,U,1,466,626,20191029000000
20191029,3900057,04,U,228,57,1030,20191029000000
20191029,3900281,04,U,23,38,318,20191029000000
20191029,3900283,04,U,8,15,306,20191029000000
20191029,3900112,02,D,45,25,497,20191029000000
20191029,3900231,02,D,43,64,450,20191029000000
20191029,3900229,02,U,279,276,564,20191029000000
20191029,3900233,02,D,1,4,189,20191029000000
20191029,3900233,02,U,4,0,265,20191029000000
20191029,3900195,04,D,74,111,312,20191029000000
20191029,3900202,02,D,6,134,763,20191029000000
20191029,3900066,04,U,87,62,535,20191029000000
20191029,3900195,04,U,104,134,356,20191029000000
20191029,3900221,04,U,13,2,127,20191029000000
20191029,3900058,04,U,30,9,253,20191029000000
20191029,3900722,02,D,0,5,128,20191029000000
20191029,3900248,02,U,624,308,1522,20191029000000
20191029,3900256,02,U,70,4,1143,20191029000000
20191029,3900338,02,U,563,96,1134,20191029000000
20191029,3900351,02,D,2,5,139,20191029000000
20191029,3900142,02,D,363,940,1721,20191029000000
20191029,3900133,02,U,34,2,1123,20191029000000
20191029,3900137,02,U,126,17,1636,20191029000000
20191029,3900141,02,U,52,12,1117,20191029000000
20191029,3900164,02,U,409,224,862,20191029000000
20191029,3900122,02,U,3,55,717,20191029000000
20191029,3900177,02,D,43,50,338,20191029000000
20191029,3900647,02,D,620,443,1315,20191029000000
20191029,3900148,02,U,5,4,357,20191029000000
20191029,3900621,02,U,1111,251,1175,20191029000000
20191029,3900627,02,U,287,9,1208,20191029000000
20191029,3900631,02,U,283,26,1997,20191029000000
20191029,3900576,02,D,2,1,307,20191029000000
20191029,3900572,02,U,59,44,403,20191029000000
20191029,3900559,02,U,0,0,97,20191029000000
20191029,3900073,04,U,0,116,0,20191029000000
20191029,3900282,02,U,62,85,688,20191029000000
20191029,3900295,04,U,0,0,82,20191029000000
20191029,3901068,02,U,81,0,81,20191029000000
20191029,3900507,02,D,3,20,148,20191029000000
20191029,3900682,02,U,7,6,357,20191029000000
20191029,3900706,02,U,42,10,279,20191029000000
20191029,3900710,02,U,10,1,241,20191029000000
20191029,3900025,09,D,3150,0,3150,20191029000000
20191029,3900429,09,U,78,7,844,20191029000000
20191029,3900424,09,D,7,49,1014,20191029000000
20191029,3900142,01,U,0,269,0,20191029000000
20191029,3900248,01,U,269,0,269,20191029000000
20191029,3900290,01,U,0,0,269,20191029000000
20191029,3900157,01,D,0,12,47,20191029000000
20191029,3900556,01,D,1,1,37,20191029000000
20191029,3900561,01,U,5,0,146,20191029000000
20191029,3901063,98,D,100,0,100,20191029000000
20191029,3900896,00,U,3922,279,11463,20191029000000
20191029,3900361,00,U,0,936,0,20191029000000
20191029,3900896,07,D,30,299,376,20191029000000
20191029,3900047,00,U,77,1092,982,20191029000000
20191029,3900111,00,D,3,744,568,20191029000000
20191029,3900105,00,U,304,64,2251,20191029000000
20191029,3900280,07,U,1389,554,6920,20191029000000
20191029,3900099,07,U,24,8,201,20191029000000
20191029,3900686,00,U,392,11,685,20191029000000
20191029,3900683,00,U,99,1,877,20191029000000
20191029,3900699,00,U,304,0,304,20191029000000
20191029,3901040,07,D,0,1858,0,20191029000000
20191029,3901040,00,U,635,0,635,20191029000000
20191029,3900218,00,U,368,27,2898,20191029000000
20191029,3900231,00,U,356,16,957,20191029000000
20191029,3900231,00,D,17,547,827,20191029000000
20191029,3900195,00,U,207,70,547,20191029000000
20191029,3900279,07,D,0,389,0,20191029000000
20191029,3900279,07,U,498,0,498,20191029000000
20191029,3900279,00,U,579,0,579,20191029000000
20191029,3900265,00,U,72,2,905,20191029000000
20191029,3900130,10,D,90,205,2162,20191029000000
20191029,3900047,08,D,1214,1049,3082,20191029000000
20191029,3900073,08,D,298,565,1110,20191029000000
20191029,3900047,08,U,719,1327,2772,20191029000000
20191029,3900073,08,U,832,272,1735,20191029000000
20191029,3900085,08,U,138,317,1085,20191029000000
20191029,3900088,08,U,434,796,1264,20191029000000
20191029,3900105,08,U,143,218,1097,20191029000000
20191029,3900099,08,U,92,47,455,20191029000000
20191029,3900699,08,D,0,35,0,20191029000000
20191029,3900214,08,D,26,53,385,20191029000000
20191029,3900218,08,D,16,125,266,20191029000000
20191029,3900204,08,U,200,44,904,20191029000000
20191029,3900214,08,U,86,27,465,20191029000000
20191029,3900229,08,U,54,42,109,20191029000000
20191029,3900030,01,D,465,1,879,20191029000000
20191029,3900346,01,D,6,23,137,20191029000000
20191029,3900211,01,U,128,0,128,20191029000000
20191029,3900322,01,U,116,75,989,20191029000000
20191029,3900334,01,U,97,11,472,20191029000000
20191029,3900338,01,U,227,58,386,20191029000000
20191029,3900341,01,U,27,6,217,20191029000000
20191029,3900345,01,U,58,16,196,20191029000000
20191029,3900073,02,D,1756,2434,4150,20191029000000
20191029,3900099,02,D,713,844,4132,20191029000000
20191029,3900104,02,D,77,26,2370,20191029000000
20191029,3900111,02,D,154,1532,2792,20191029000000
20191029,3900111,02,U,1418,154,4116,20191029000000
20191029,3900112,02,U,18,30,569,20191029000000
20191029,3900101,02,U,3,3,509,20191029000000
20191029,3900902,02,D,61,324,658,20191029000000
20191029,3900686,02,U,194,81,604,20191029000000
20191029,3900699,02,U,160,36,428,20191029000000
20191029,3900290,04,D,0,7,137,20191029000000
20191029,3900195,02,D,1078,791,3040,20191029000000
20191029,3900242,02,D,0,335,0,20191029000000
20191029,3900204,02,U,578,155,2611,20191029000000
20191029,3900208,02,U,72,30,1369,20191029000000
20191029,3900235,02,U,61,5,424,20191029000000
20191029,3900237,02,U,14,4,359,20191029000000
20191029,3900025,04,D,123,0,123,20191029000000
20191029,3900206,04,D,7,17,205,20191029000000
20191029,3900539,02,U,135,18,135,20191029000000
20191029,3900214,04,U,47,25,272,20191029000000
20191029,3900538,02,U,9,4,144,20191029000000
20191029,3900271,02,D,271,601,708,20191029000000
20191029,3900716,02,D,0,2,92,20191029000000
20191029,3900730,02,D,16,5,111,20191029000000
20191029,3900722,02,U,0,0,110,20191029000000
20191029,3900259,02,D,101,202,965,20191029000000
20191029,3900265,02,D,27,123,835,20191029000000
20191029,3900276,02,D,1,189,463,20191029000000
20191029,3900279,02,D,0,463,0,20191029000000
20191029,3900253,02,U,68,5,947,20191029000000
20191029,3900322,02,U,290,272,2756,20191029000000
20191029,3900328,02,U,438,57,2624,20191029000000
20191029,3900332,02,U,735,112,2060,20191029000000
20191029,3900130,02,D,164,579,2665,20191029000000
20191029,3900132,02,D,58,224,1883,20191029000000
20191029,3900144,02,U,48,4,655,20191029000000
20191029,3900140,02,D,1,34,876,20191029000000
20191029,3900138,02,D,1,4,302,20191029000000
20191029,3900179,02,D,9,6,187,20191029000000
20191029,3900181,02,D,17,1,173,20191029000000
20191029,3900187,02,D,163,568,1119,20191029000000
20191029,3900631,02,D,42,319,1728,20191029000000
20191029,3900633,02,D,62,68,1973,20191029000000
20191029,3900179,02,U,16,3,305,20191029000000
20191029,3900181,02,U,42,69,248,20191029000000
20191029,3900633,02,U,55,51,1905,20191029000000
20191029,3900567,02,D,12,14,476,20191029000000
20191029,3900580,02,D,43,66,544,20191029000000
20191029,3900604,02,D,96,133,803,20191029000000
20191029,3900581,02,U,88,88,331,20191029000000
20191029,3900612,02,U,163,42,541,20191029000000
20191029,3900615,02,U,209,66,386,20191029000000
20191029,3900556,02,D,11,8,249,20191029000000
20191029,3900558,02,D,1,0,45,20191029000000
20191029,3900672,02,U,463,144,1646,20191029000000
20191029,3900280,02,D,201,36,742,20191029000000
20191029,3900281,02,D,99,51,790,20191029000000
20191029,3900281,02,U,51,76,663,20191029000000
20191029,3900295,02,U,1,1,156,20191029000000
20191029,3900055,04,U,29,3,372,20191029000000
20191029,3901040,02,D,172,30,172,20191029000000
20191029,3901067,02,U,29,4,106,20191029000000
20191029,3900651,02,D,10,9,97,20191029000000
20191029,3900508,02,U,11,0,138,20191029000000
20191029,3900512,02,U,12,0,90,20191029000000
20191029,3900513,02,U,44,11,78,20191029000000
20191029,3900516,02,U,8,0,43,20191029000000
20191029,3900710,02,D,2,9,195,20191029000000
20191029,3900707,02,U,7,1,247,20191029000000
20191029,3900240,02,U,6,0,62,20191029000000
20191029,3900437,09,D,0,1504,0,20191029000000
20191029,3900424,09,U,99,5,1128,20191029000000
20191029,3900437,09,U,1495,0,1495,20191029000000
20191029,3900898,09,U,10,58,1147,20191029000000
20191029,3900434,09,U,43,1,595,20191029000000
20191029,3900153,01,U,7,2,297,20191029000000
20191029,3900281,01,U,0,7,30,20191029000000
20191029,3900556,01,U,0,0,21,20191029000000
20191029,3900927,98,D,195,0,295,20191029000000
20191029,3900114,00,D,0,10298,0,20191029000000
20191029,3900114,00,U,11411,0,11411,20191029000000
20191029,3900280,00,U,4093,1440,23489,20191029000000
20191029,3900895,00,U,1364,126,6503,20191029000000
20191029,3900280,07,D,618,1832,6972,20191029000000
20191029,3900883,07,D,2417,89,10849,20191029000000
20191029,3900023,10,D,3070,0,3095,20191029000000
20191029,3900884,07,D,592,747,6152,20191029000000
20191029,3900896,07,U,66,8,220,20191029000000
20191029,3900111,07,U,229,4,396,20191029000000
20191029,3900883,10,D,159,4,611,20191029000000
20191029,3900883,10,U,4,131,427,20191029000000
20191029,3900361,10,D,25,0,25,20191029000000
20191029,3900105,07,D,19,84,871,20191029000000
20191029,3900683,07,U,133,3,1053,20191029000000
20191029,3900361,07,D,545,0,545,20191029000000
20191029,3900025,07,U,20,4714,985,20191029000000
20191029,3900218,00,D,27,375,3186,20191029000000
20191029,3901026,00,D,27,82,4680,20191029000000
20191029,3900204,00,U,37,4,324,20191029000000
20191029,3900214,07,U,6,1,167,20191029000000
20191029,3900276,07,U,301,1,746,20191029000000
20191029,3900130,10,U,259,75,2751,20191029000000
20191029,3901059,10,U,174,101,2408,20191029000000
20191029,3900095,08,D,166,509,983,20191029000000
20191029,3900066,08,U,235,96,1492,20191029000000
20191029,3900621,08,D,2,11,36,20191029000000
20191029,3900629,08,U,28,0,28,20191029000000
20191029,3900132,08,D,3,2,115,20191029000000
20191029,3900164,08,U,24,0,24,20191029000000
20191029,3900130,08,U,8,4,29,20191029000000
20191029,3900025,08,D,712,0,712,20191029000000
20191029,3900224,08,D,8,44,230,20191029000000
20191029,3900235,08,D,0,15,75,20191029000000
20191029,3900239,08,D,0,6,56,20191029000000
20191029,3900025,08,U,0,537,0,20191029000000
20191029,3900239,08,U,3,0,81,20191029000000
20191029,3900539,08,U,108,0,108,20191029000000
20191029,3900279,08,D,0,45,0,20191029000000
20191029,3900279,08,U,72,0,72,20191029000000
20191029,3900047,01,D,335,146,1068,20191029000000
20191029,3900057,01,D,32,51,495,20191029000000
20191029,3900322,01,D,92,144,1163,20191029000000
20191029,3900334,01,D,8,133,537,20191029000000
20191029,3900330,01,U,31,2,303,20191029000000
20191029,3900023,02,D,4859,0,4859,20191029000000
20191029,3900068,02,D,19,89,1301,20191029000000
20191029,3900091,02,D,1043,350,5554,20191029000000
20191029,3900023,02,U,0,4856,0,20191029000000
20191029,3900081,02,U,55,20,725,20191029000000
20191029,3900105,02,U,373,1089,3819,20191029000000
20191029,3900109,02,U,450,248,3515,20191029000000
20191029,3900081,02,D,27,48,1013,20191029000000
20191029,3900689,02,U,19,6,501,20191029000000
20191029,3900030,04,D,481,1,991,20191029000000
20191029,3900047,04,D,356,362,1081,20191029000000
20191029,3900061,04,D,118,184,703,20191029000000
20191029,3900281,04,D,9,24,207,20191029000000
20191029,3900288,04,D,1,11,144,20191029000000
20191029,3900061,04,U,225,97,838,20191029000000
20191029,3900285,04,U,37,12,313,20191029000000
20191029,3900089,02,D,28,9,274,20191029000000
20191029,3900055,02,D,2,39,638,20191029000000
20191029,3900058,02,D,10,114,663,20191029000000
20191029,3900063,02,U,67,10,1367,20191029000000
20191029,3900218,02,D,79,343,770,20191029000000
20191029,3900202,02,U,146,6,877,20191029000000
20191029,3900218,02,U,312,50,861,20191029000000
20191029,3900224,02,U,60,29,601,20191029000000
20191029,3900239,02,U,31,2,349,20191029000000
20191029,3900058,04,D,3,21,193,20191029000000
20191029,3900204,04,D,21,100,215,20191029000000
20191029,3900208,04,D,9,10,150,20191029000000
20191029,3900206,04,U,13,4,279,20191029000000
20191029,3900216,04,U,28,2,250,20191029000000
20191029,3900538,04,U,1,0,42,20191029000000
20191029,3900731,02,D,6,12,92,20191029000000
20191029,3900327,02,D,34,108,2439,20191029000000
20191029,3900330,02,D,16,143,1553,20191029000000
20191029,3900330,02,U,195,12,2243,20191029000000
20191029,3900334,02,U,300,11,1437,20191029000000
20191029,3900341,02,U,99,14,667,20191029000000
20191029,3900348,02,U,177,49,356,20191029000000
20191029,3900336,02,U,15,1,520,20191029000000
20191029,3900133,02,D,5,19,1103,20191029000000
20191029,3900153,02,D,363,897,1611,20191029000000
20191029,3900157,02,D,33,137,664,20191029000000
20191029,3900172,02,D,108,345,345,20191029000000
20191029,3900130,02,U,630,162,3215,20191029000000
20191029,3900153,02,U,930,418,2100,20191029000000
20191029,3900136,02,D,5,14,716,20191029000000
20191029,3900636,02,D,267,54,1891,20191029000000
20191029,3900639,02,D,807,490,1724,20191029000000
20191029,3900639,02,U,532,790,1516,20191029000000
20191029,3900645,02,U,25,129,810,20191029000000
20191029,3900612,02,D,36,173,516,20191029000000
20191029,3900601,02,U,6,0,425,20191029000000
20191029,3900611,02,U,96,5,632,20191029000000
20191029,3900563,02,D,11,5,196,20191029000000
20191029,3900672,02,D,132,428,1352,20191029000000
20191029,3900285,02,D,25,94,726,20191029000000
20191029,3900280,02,U,38,174,527,20191029000000
20191029,3901066,02,U,12,0,118,20191029000000
20191029,3900509,02,U,46,9,127,20191029000000
20191029,3900705,02,D,1,10,248,20191029000000
20191029,3900705,02,U,13,2,290,20191029000000
20191029,3900436,09,D,1,1653,1504,20191029000000
20191029,3900426,09,U,958,131,5061,20191029000000
20191029,3900427,09,D,1,87,617,20191029000000
20191029,3900292,01,U,13,4,306,20191029000000
20191029,3900023,01,D,31,0,31,20191029000000
20191029,3900164,01,D,7,4,46,20191029000000
20191029,3900562,01,D,0,7,174,20191029000000
20191029,3900565,01,D,0,174,0,20191029000000
20191029,3900562,01,U,7,0,141,20191029000000
20191029,3901022,01,U,0,0,134,20191029000000
20191029,3900096,00,U,8072,1879,25957,20191029000000
20191029,3900894,00,D,333,1351,6586,20191029000000
20191029,3900073,10,D,102,187,874,20191029000000
20191029,3900096,10,D,60,250,656,20191029000000
20191029,3900073,10,U,206,103,1044,20191029000000
20191029,3900280,10,U,205,53,845,20191029000000
20191029,3900883,07,U,123,2547,8940,20191029000000
20191029,3900111,00,U,530,6,885,20191029000000
20191029,3900683,00,D,0,156,548,20191029000000
20191029,3900025,07,D,3697,5,4913,20191029000000
20191029,3900229,00,U,2711,96,3671,20191029000000
20191029,3900242,00,D,0,947,0,20191029000000
20191029,3901026,07,D,45,70,2603,20191029000000
20191029,3900224,00,U,10,0,130,20191029000000
20191029,3900195,07,U,396,103,1070,20191029000000
20191029,3900214,07,D,1,7,124,20191029000000
20191029,3900025,10,U,0,94,0,20191029000000
20191029,3900259,00,D,19,243,1972,20191029000000
20191029,3900276,00,D,1,333,574,20191029000000
20191029,3900259,00,U,216,14,1851,20191029000000
20191029,3900271,00,U,804,11,1530,20191029000000
20191029,3900388,10,U,17,1390,2398,20191029000000
20191029,3900102,08,D,15,29,379,20191029000000
20191029,3900111,08,D,21,329,461,20191029000000
20191029,3900061,08,U,647,346,3143,20191029000000
20191029,3900102,08,U,69,22,431,20191029000000
20191029,3900091,08,D,17,9,230,20191029000000
20191029,3900091,08,U,14,32,398,20191029000000
20191029,3900132,08,U,19,9,90,20191029000000
20191029,3900142,08,U,53,21,105,20191029000000
20191029,3900195,08,D,290,306,878,20191029000000
20191029,3900229,08,D,31,44,100,20191029000000
20191029,3900218,08,U,162,18,402,20191029000000
20191029,3900224,08,U,54,13,258,20191029000000
20191029,3900199,08,U,71,24,508,20191029000000
20191029,3900216,08,U,9,5,239,20191029000000
20191029,3900271,08,D,10,59,60,20191029000000
20191029,3900330,01,D,4,45,580,20191029000000
20191029,3900025,01,U,0,426,0,20191029000000
20191029,3900057,01,U,133,28,622,20191029000000
20191029,3900320,01,U,118,96,1011,20191029000000
20191029,3900030,02,D,6567,11,14487,20191029000000
20191029,3900057,02,D,945,3041,12237,20191029000000
20191029,3900114,02,D,0,2466,0,20191029000000
20191029,3900030,02,U,15,6625,7933,20191029000000
20191029,3900047,02,U,4372,4027,14590,20191029000000
20191029,3900057,02,U,3029,1039,14102,20191029000000
20191029,3900080,02,U,1178,183,3836,20191029000000
20191029,3900095,02,U,2423,889,5281,20191029000000
20191029,3900102,02,U,567,286,4060,20191029000000
20191029,3900039,02,D,312,114,3168,20191029000000
20191029,3900108,02,U,22,69,1740,20191029000000
20191029,3900082,02,D,24,22,991,20191029000000
20191029,3900068,02,U,84,21,1407,20191029000000
20191029,3900685,02,D,28,130,556,20191029000000
20191029,3900699,02,D,35,138,265,20191029000000
20191029,3900052,02,U,134,27,1334,20191029000000
20191029,3900221,02,D,24,49,745,20191029000000
20191029,3900224,02,D,32,84,693,20191029000000
20191029,3900237,02,D,4,7,293,20191029000000
20191029,3900206,02,U,152,44,1937,20191029000000
20191029,3900211,02,U,654,881,2260,20191029000000
20191029,3900214,02,U,134,79,949,20191029000000
20191029,3900216,02,U,44,11,894,20191029000000
20191029,3900242,02,U,314,0,314,20191029000000
20191029,3900211,04,D,47,61,190,20191029000000
20191029,3900538,04,D,0,4,63,20191029000000
20191029,3900539,04,D,0,63,0,20191029000000
20191029,3900211,04,U,89,95,266,20191029000000
20191029,3900218,04,U,104,7,224,20191029000000
20191029,3900208,04,U,7,3,189,20191029000000
20191029,3900271,02,U,651,341,1115,20191029000000
20191029,3900248,02,D,319,628,1170,20191029000000
20191029,3900263,02,D,49,83,931,20191029000000
20191029,3900259,02,U,225,93,1077,20191029000000
20191029,3900263,02,U,76,42,945,20191029000000
20191029,3900141,02,D,3,17,633,20191029000000
20191029,3900160,02,D,2,10,264,20191029000000
20191029,3900140,02,U,30,3,1380,20191029000000
20191029,3900161,02,U,149,54,663,20191029000000
20191029,3900172,02,U,356,169,677,20191029000000
20191029,3900388,02,U,0,3163,0,20191029000000
20191029,3900136,02,U,12,1,889,20191029000000
20191029,3900134,02,U,3,0,306,20191029000000
20191029,3900184,02,D,1,0,174,20191029000000
20191029,3900641,02,D,337,286,1407,20191029000000
20191029,3900629,02,U,296,9,1740,20191029000000
20191029,3900636,02,U,77,241,1556,20191029000000
20191029,3900572,02,D,32,65,565,20191029000000
20191029,3900585,02,D,205,87,406,20191029000000
20191029,3900608,02,D,5,33,775,20191029000000
20191029,3900611,02,D,11,133,653,20191029000000
20191029,3900615,02,D,70,236,318,20191029000000
20191029,3900608,02,U,33,4,661,20191029000000
20191029,3900576,02,U,2,1,205,20191029000000
20191029,3900601,02,D,0,3,156,20191029000000
20191029,3900562,02,D,73,4,265,20191029000000
20191029,3900565,02,D,51,148,190,20191029000000
20191029,3900552,02,U,33,21,281,20191029000000
20191029,3900562,02,U,2,100,255,20191029000000
20191029,3900563,02,U,3,12,246,20191029000000
20191029,3900558,02,U,0,0,17,20191029000000
20191029,3900282,02,D,99,75,814,20191029000000
20191029,3900283,02,D,18,37,795,20191029000000
20191029,3900288,02,D,17,56,687,20191029000000
20191029,3900073,04,D,98,0,98,20191029000000
20191029,3900055,04,D,1,56,172,20191029000000
20191029,3901066,02,D,0,8,95,20191029000000
20191029,3901068,02,D,0,75,0,20191029000000
20191029,3900508,02,D,0,12,136,20191029000000
20191029,3900513,02,D,8,47,37,20191029000000
20191029,3900516,02,D,0,5,31,20191029000000
20191029,3900682,02,D,5,10,650,20191029000000
20191029,3900901,02,D,3,1,319,20191029000000
20191029,3900431,09,U,1304,30,4508,20191029000000
20191029,3900387,09,D,305,5,1454,20191029000000
20191029,3900385,09,D,42,1,784,20191029000000
20191029,3900385,09,U,0,66,734,20191029000000
20191029,3900161,01,D,1,5,43,20191029000000
20191029,3900281,01,D,10,8,74,20191029000000
20191029,3900164,01,U,5,0,23,20191029000000
20191029,3900927,98,U,0,279,152,20191029000000
20191030,3900883,00,U,395,7980,27661,20191030000000
20191030,3900896,00,U,3755,305,10953,20191030000000
20191030,3900096,10,D,78,235,730,20191030000000
20191030,3900114,10,U,540,0,540,20191030000000
20191030,3900023,07,U,28,5081,408,20191030000000
20191030,3900099,00,U,65,3,246,20191030000000
20191030,3900361,10,D,23,0,23,20191030000000
20191030,3900685,07,D,1,183,244,20191030000000
20191030,3900699,00,D,0,319,0,20191030000000
20191030,3900685,00,D,0,379,155,20191030000000
20191030,3901040,07,D,0,1873,0,20191030000000
20191030,3901040,00,D,0,621,0,20191030000000
20191030,3900218,07,D,35,216,1888,20191030000000
20191030,3900218,00,D,43,427,3236,20191030000000
20191030,3901026,07,D,31,52,2603,20191030000000
20191030,3900199,00,U,80,1,347,20191030000000
20191030,3900204,00,U,33,2,268,20191030000000
20191030,3900214,07,D,5,8,151,20191030000000
20191030,3900204,00,D,4,39,362,20191030000000
20191030,3900248,07,D,110,832,1546,20191030000000
20191030,3900271,07,D,24,710,673,20191030000000
20191030,3900279,07,D,0,516,0,20191030000000
20191030,3900248,07,U,775,140,2419,20191030000000
20191030,3900279,07,U,439,0,439,20191030000000
20191030,3900276,00,D,0,408,518,20191030000000
20191030,3900276,00,U,183,0,465,20191030000000
20191030,3900263,07,D,2,23,703,20191030000000
20191030,3900141,10,D,146,586,2370,20191030000000
20191030,3901058,10,U,107,6,1625,20191030000000
20191030,3901057,10,D,26,164,2083,20191030000000
20191030,3900073,08,D,275,614,1098,20191030000000
20191030,3900085,08,D,235,127,1124,20191030000000
20191030,3900030,08,U,2,1298,1489,20191030000000
20191030,3900102,08,U,73,16,380,20191030000000
20191030,3900114,08,U,461,0,461,20191030000000
20191030,3900099,08,D,27,47,316,20191030000000
20191030,3900699,08,U,88,0,88,20191030000000
20191030,3900388,08,D,202,0,202,20191030000000
20191030,3900132,08,U,21,11,100,20191030000000
20191030,3900161,08,U,15,1,42,20191030000000
20191030,3900224,08,U,112,8,363,20191030000000
20191030,3900239,08,U,5,0,86,20191030000000
20191030,3900248,08,D,34,78,164,20191030000000
20191030,3900259,08,D,5,22,147,20191030000000
20191030,3900047,01,D,429,204,1264,20191030000000
20191030,3900057,01,U,116,27,601,20191030000000
20191030,3900320,01,U,116,153,1039,20191030000000
20191030,3900327,01,U,7,1,222,20191030000000
20191030,3900332,01,U,327,64,817,20191030000000
20191030,3900345,01,U,66,10,227,20191030000000
20191030,3900073,02,D,1776,2545,4026,20191030000000
20191030,3900111,02,D,162,1423,2745,20191030000000
20191030,3900057,02,U,3051,977,13624,20191030000000
20191030,3900085,02,U,438,1097,2573,20191030000000
20191030,3900096,02,U,1307,3567,3479,20191030000000
20191030,3900109,02,U,382,250,3240,20191030000000
20191030,3900111,02,U,1361,171,3805,20191030000000
20191030,3900052,02,D,41,165,888,20191030000000
20191030,3900108,02,D,31,40,1474,20191030000000
20191030,3900068,02,U,66,20,1376,20191030000000
20191030,3900292,04,D,8,79,182,20191030000000
20191030,3900023,04,U,0,450,0,20191030000000
20191030,3900153,04,U,158,0,158,20191030000000
20191030,3900281,04,U,16,24,315,20191030000000
20191030,3900292,04,U,142,34,266,20191030000000
20191030,3900090,02,D,55,22,975,20191030000000
20191030,3900112,02,D,26,37,476,20191030000000
20191030,3900208,02,D,25,54,1242,20191030000000
20191030,3900235,02,D,7,67,371,20191030000000
20191030,3900199,02,U,133,77,1957,20191030000000
20191030,3900211,02,U,1053,784,2653,20191030000000
20191030,3900216,02,U,42,18,883,20191030000000
20191030,3900221,02,U,43,21,736,20191030000000
20191030,3900039,04,D,106,17,539,20191030000000
20191030,3900204,04,D,7,65,210,20191030000000
20191030,3900218,04,D,20,84,86,20191030000000
20191030,3900195,04,U,118,158,363,20191030000000
20191030,3900538,02,U,9,7,155,20191030000000
20191030,3900716,02,D,4,8,103,20191030000000
20191030,3900718,02,D,22,49,106,20191030000000
20191030,3900720,02,D,3,2,131,20191030000000
20191030,3900263,02,D,61,37,879,20191030000000
20191030,3900276,02,D,2,168,387,20191030000000
20191030,3900245,02,U,65,28,1360,20191030000000
20191030,3900334,02,D,24,202,1113,20191030000000
20191030,3900320,02,U,245,266,2703,20191030000000
20191030,3900327,02,U,87,22,2675,20191030000000
20191030,3900338,02,U,521,116,1124,20191030000000
20191030,3900343,02,U,38,4,634,20191030000000
20191030,3900346,02,U,136,77,513,20191030000000
20191030,3900351,02,U,4,5,172,20191030000000
20191030,3900160,02,D,0,8,157,20191030000000
20191030,3900132,02,U,205,92,2121,20191030000000
20191030,3900164,02,U,340,170,791,20191030000000
20191030,3900136,02,U,7,1,923,20191030000000
